ObjectID,Source,Group,Subgroup,Title,Category,CategoriesWrapped,StartDate,EndDate,LocationName,Address,Latitude,Longitude,Borough,URL,MinAge,MaxAge,Image,Icon
104,bkpl,bkpl,bkpl_games,Gaming for Teens,games,",games,",2026-06-04T16:00:00-04:00,,Cypress Hills Library,"1197 Sutter Ave. at Crystal St. Brooklyn, NY 11208",40.6726465,-73.8740892,,https://www.bklynlibrary.org/node/823615,13,,,games
105,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-04T16:00:00-04:00,,Crown Heights Library,"560 New York Ave. at Maple St. Brooklyn, NY 11225",40.6611981,-73.9481517,,https://www.bklynlibrary.org/node/810854,13,,,games
106,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-04T16:00:00-04:00,,Park Slope Library,"431 6th Ave Brooklyn, NY 11215",40.6682174,-73.9834162,,https://www.bklynlibrary.org/node/823921,13,,,games
107,bkpl,bkpl,bkpl_games,Chess with Vladimir Mazo,games,",games,",2026-06-04T16:00:00-04:00,,Sheepshead Bay Library,"2636 E. 14th St. at Ave. Z Brooklyn, NY 11235",40.5869651,-73.9554071,,https://www.bklynlibrary.org/node/822379,5,12,,games
108,bkpl,bkpl,bkpl_games,Teen Tech Time @ East Flatbush Library,games,",games,",2026-06-04T16:30:00-04:00,,East Flatbush Library,"9612 Church Ave Brooklyn, NY 11212",40.6556496,-73.9150768,,https://www.bklynlibrary.org/node/824041,13,,,games
109,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-04T16:30:00-04:00,,Marcy Library,"617 DeKalb Ave. at Nostrand Ave. Brooklyn, NY 11216",40.6916309,-73.9512645,,https://www.bklynlibrary.org/node/816682,13,,,games
110,bkpl,bkpl,bkpl_games,Game On: Board Games,games,",games,",2026-06-05T14:30:00-04:00,,Dyker Library,"8202 13th Ave. (@ 82nd St.) Brooklyn, NY 11228",40.616348,-74.011972,,https://www.bklynlibrary.org/node/824083,13,,,games
111,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T15:00:00-04:00,,Ryder Library,"5902 23rd Ave. Brooklyn, NY 11204",40.6159251,-73.9759804,,https://www.bklynlibrary.org/node/824861,13,,,games
112,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T15:00:00-04:00,,Saratoga Library,"8 Thomas S. Boyland St. at Macon St. Brooklyn, NY 11233",40.684789,-73.915177,,https://www.bklynlibrary.org/node/806015,13,,,games
113,bkpl,bkpl,bkpl_games,Freestyle Friday: Bushwick Library,games,",games,",2026-06-05T15:00:00-04:00,,Bushwick Library,"340 Bushwick Avenue Brooklyn, NY 11206",40.7045694,-73.9396101,,https://www.bklynlibrary.org/node/818080,13,,,games
114,bkpl,bkpl,bkpl_games,Teen Time,"games,arts-and-crafts",",games,arts-and-crafts,",2026-06-05T15:00:00-04:00,,Spring Creek Library,"12143 Flatlands Ave. at New Jersey Ave. Brooklyn, NY 11207",40.6532637,-73.8859641,,https://www.bklynlibrary.org/node/810830,13,,,games
115,bkpl,bkpl,bkpl_games,Teen Gaming Time,games,",games,",2026-06-05T15:30:00-04:00,,Brighton Beach Library,"16 Brighton First Rd. at Brighton Beach Ave. Brooklyn, NY 11235",40.5761784,-73.9667995,,https://www.bklynlibrary.org/node/813897,13,,,games
116,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T15:30:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/823444,13,,,games
117,bkpl,bkpl,bkpl_games,Teen Time: Game Night,games,",games,",2026-06-05T16:00:00-04:00,,Washington Irving Library,"360 Irving Ave. (at Woodbine St.) Brooklyn, NY 11237",40.6975031,-73.9122378,,https://www.bklynlibrary.org/node/822981,13,,,games
118,bkpl,bkpl,bkpl_games,Board Games for Kids,games,",games,",2026-06-05T16:00:00-04:00,,McKinley Park Library,"6802 Fort Hamilton Pkwy (at 68th St.) Brooklyn, NY 11219",40.629178,-74.01188,,https://www.bklynlibrary.org/node/825201,5,12,,games
119,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T16:00:00-04:00,,Cortelyou Library,"1305 Cortelyou Rd. at Argyle Rd. Brooklyn, NY 11226",40.640844,-73.965968,,https://www.bklynlibrary.org/node/821574,13,,,games
120,bkpl,bkpl,bkpl_games,Teen Time,games,",games,",2026-06-05T16:00:00-04:00,,Arlington Library,"203 Arlington Ave. at Warwick St. Brooklyn, NY 11207",40.6806631,-73.8873421,,https://www.bklynlibrary.org/node/823802,13,,,games
121,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T16:00:00-04:00,,Cypress Hills Library,"1197 Sutter Ave. at Crystal St. Brooklyn, NY 11208",40.6726465,-73.8740892,,https://www.bklynlibrary.org/node/823603,13,,,games
122,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T16:00:00-04:00,,Flatlands Library,"2065 Flatbush Ave. at Ave. P Brooklyn, NY 11234",40.6197853,-73.9331807,,https://www.bklynlibrary.org/node/811637,13,,,games
123,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T16:00:00-04:00,,Mill Basin Library,"2385 Ralph Ave (near Ave N) Brooklyn, NY 11234",40.6199454,-73.9169226,,https://www.bklynlibrary.org/node/818549,13,,,games
124,bkpl,bkpl,bkpl_games,Teen Dungeons & Dragons,games,",games,",2026-06-05T16:00:00-04:00,,East Flatbush Library,"9612 Church Ave Brooklyn, NY 11212",40.6556496,-73.9150768,,https://www.bklynlibrary.org/node/824051,13,,,games
125,bkpl,bkpl,bkpl_games,Teen Reset: Therapy Dog,"games,music",",games,music,",2026-06-05T16:00:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/826064,13,,,games
126,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-05T16:00:00-04:00,,Sunset Park Library,"5108 Fourth Avenue Brooklyn, NY 11220",40.6459117,-74.0136256,,https://www.bklynlibrary.org/node/826788,13,,,games
127,bkpl,bkpl,bkpl_games,Teen Time: Dungeons and Dragons,games,",games,",2026-06-05T16:00:00-04:00,,Park Slope Library,"431 6th Ave Brooklyn, NY 11215",40.6682174,-73.9834162,,https://www.bklynlibrary.org/node/823171,13,,,games
128,bkpl,bkpl,bkpl_games,Teen D&D Club,games,",games,",2026-06-06T14:00:00-04:00,,Sunset Park Library,"5108 Fourth Avenue Brooklyn, NY 11220",40.6459117,-74.0136256,,https://www.bklynlibrary.org/node/826817,13,,,games
129,bkpl,bkpl,bkpl_games,Ping Pong & Board Games,games,",games,",2026-06-06T15:00:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/822881,13,,,games
130,bkpl,bkpl,bkpl_games,"Teen Fun Time: Games, Conversations & Good Vibes",games,",games,",2026-06-08T15:00:00-04:00,,Sheepshead Bay Library,"2636 E. 14th St. at Ave. Z Brooklyn, NY 11235",40.5869651,-73.9554071,,https://www.bklynlibrary.org/node/822359,13,,,games
131,bkpl,bkpl,bkpl_games,Tween Time!,"games,arts-and-crafts",",games,arts-and-crafts,",2026-06-08T15:00:00-04:00,,Saratoga Library,"8 Thomas S. Boyland St. at Macon St. Brooklyn, NY 11233",40.684789,-73.915177,,https://www.bklynlibrary.org/node/826633,5,12,,games
132,bkpl,bkpl,bkpl_games,Game On! Kids' Boardgames,games,",games,",2026-06-08T15:30:00-04:00,,Cypress Hills Library,"1197 Sutter Ave. at Crystal St. Brooklyn, NY 11208",40.6726465,-73.8740892,,https://www.bklynlibrary.org/node/820713,5,12,,games
133,bkpl,bkpl,bkpl_games,Kids Game On,games,",games,",2026-06-08T16:00:00-04:00,,Homecrest Library,"2525 Coney Island Ave. at Ave. V Brooklyn, NY 11223",40.5952034,-73.9605501,,https://www.bklynlibrary.org/node/826677,5,12,,games
134,bkpl,bkpl,bkpl_games,Kids Game Night,games,",games,",2026-06-08T16:00:00-04:00,,Washington Irving Library,"360 Irving Ave. (at Woodbine St.) Brooklyn, NY 11237",40.6975031,-73.9122378,,https://www.bklynlibrary.org/node/825849,5,12,,games
135,bkpl,bkpl,bkpl_games,Kids/Teen Game On! Puzzle Time,games,",games,",2026-06-08T16:00:00-04:00,,Clarendon Library,"2035 Nostrand Ave. Brooklyn, NY 11210",40.6357589,-73.9476006,,https://www.bklynlibrary.org/node/808448,13,,,games
136,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-08T16:00:00-04:00,,Arlington Library,"203 Arlington Ave. at Warwick St. Brooklyn, NY 11207",40.6806631,-73.8873421,,https://www.bklynlibrary.org/node/823809,13,,,games
137,bkpl,bkpl,bkpl_games,Bookmobile with New Lots Library Staff!,"games,arts-and-crafts",",games,arts-and-crafts,",2026-06-09T11:00:00-04:00,,New Lots Library,"665 New Lots Avenue at Barbey St. Brooklyn, NY 11207",40.6651154,-73.8861478,,https://www.bklynlibrary.org/node/824069,5,12,,games
138,bkpl,bkpl,bkpl_games,Kids Tech Time,games,",games,",2026-06-09T15:00:00-04:00,,McKinley Park Library,"6802 Fort Hamilton Pkwy (at 68th St.) Brooklyn, NY 11219",40.629178,-74.01188,,https://www.bklynlibrary.org/node/805808,5,12,,games
139,bkpl,bkpl,bkpl_games,Chess for Kids,games,",games,",2026-06-09T15:00:00-04:00,,Bay Ridge Library,"7223 Ridge Blvd. at 73rd St. Brooklyn, NY 11209",40.6336068,-74.0295073,,https://www.bklynlibrary.org/node/818873,5,12,,games
140,bkpl,bkpl,bkpl_games,Game On,games,",games,",2026-06-09T15:30:00-04:00,,Windsor Terrace Library,"160 E. 5th St. at Ft. Hamilton Pkwy. Brooklyn, NY 11218",40.648719,-73.976714,,https://www.bklynlibrary.org/node/814502,5,12,,games
141,bkpl,bkpl,bkpl_games,Board Game Cafe,games,",games,",2026-06-09T15:30:00-04:00,,Flatbush Library,"22 Linden Blvd. at Flatbush Ave. Brooklyn, NY 11226",40.651891,-73.958256,,https://www.bklynlibrary.org/node/826646,13,,,games
142,bkpl,bkpl,bkpl_games,Teen Tech Time,games,",games,",2026-06-09T15:30:00-04:00,,Brower Park Library,"155 Brooklyn Ave Brooklyn, NY 11213",40.6744275,-73.944374,,https://www.bklynlibrary.org/node/821338,13,,,games
143,bkpl,bkpl,bkpl_games,Game On: Board Games,games,",games,",2026-06-09T16:00:00-04:00,,Jamaica Bay Library,"9727 Seaview Ave. at E. 98th St. near Rockaway Pkwy. Brooklyn, NY 11236",40.634485,-73.889271,,https://www.bklynlibrary.org/node/825431,5,12,,games
144,bkpl,bkpl,bkpl_games,Teen Gaming: Board Games 🎲,games,",games,",2026-06-09T16:00:00-04:00,,Jamaica Bay Library,"9727 Seaview Ave. at E. 98th St. near Rockaway Pkwy. Brooklyn, NY 11236",40.634485,-73.889271,,https://www.bklynlibrary.org/node/825425,13,,,games
145,bkpl,bkpl,bkpl_games,Legos + Games,games,",games,",2026-06-09T16:00:00-04:00,,Rugby Library,"1000 Utica Ave. Brooklyn, NY 11203",40.6486576,-73.9303793,,https://www.bklynlibrary.org/node/812780,5,12,,games
146,bkpl,bkpl,bkpl_games,Gaming for Teens: Dungeons & Dragons,games,",games,",2026-06-09T16:00:00-04:00,,Greenpoint Library,,0,0,,https://www.bklynlibrary.org/node/824711,13,,,games
147,bkpl,bkpl,bkpl_games,Middle School Makerspace,games,",games,",2026-06-09T16:00:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/803874,5,12,,games
148,bkpl,bkpl,bkpl_games,Dungeons and Dragons,games,",games,",2026-06-09T18:00:00-04:00,,Clinton Hill Library,"380 Washington Ave. Brooklyn, NY 11238",40.687424161165,-73.965940386054,,https://www.bklynlibrary.org/node/808134,13,,,games
149,bkpl,bkpl,bkpl_books,Toddler Time,books,",books,",2026-05-27T10:30:00-04:00,,Arlington Library,"203 Arlington Ave. at Warwick St. Brooklyn, NY 11207",40.6806631,-73.8873421,,https://www.bklynlibrary.org/node/814098,5,12,,books
150,bkpl,bkpl,bkpl_books,Cadman Park Storytime,books,",books,",2026-05-27T10:30:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/822956,5,12,,books
151,bkpl,bkpl,bkpl_books,Brainy Babies @ Fort Hamilton,books,",books,",2026-05-27T11:00:00-04:00,,Fort Hamilton Library,"9424 Fourth Ave. Brooklyn, NY 11209",40.6163806,-74.0313434,,https://www.bklynlibrary.org/node/819732,5,12,,books
152,bkpl,bkpl,bkpl_books,After-school Storytime,"books,arts-and-crafts",",books,arts-and-crafts,",2026-05-28T15:30:00-04:00,,Dyker Library,"8202 13th Ave. (@ 82nd St.) Brooklyn, NY 11228",40.616348,-74.011972,,https://www.bklynlibrary.org/node/821541,5,12,,books
153,bkpl,bkpl,bkpl_books,Esther Crow - Move and Groove With Puppets,books,",books,",2026-05-29T11:00:00-04:00,,Mill Basin Library,"2385 Ralph Ave (near Ave N) Brooklyn, NY 11234",40.6199454,-73.9169226,,https://www.bklynlibrary.org/node/826576,5,12,,books
154,bkpl,bkpl,bkpl_books,Story & Craft,"books,arts-and-crafts",",books,arts-and-crafts,",2026-06-01T15:30:00-04:00,,New Utrecht Library,"1743 86th St. at Bay 17th St. Brooklyn, NY 11214",40.6080187,-74.0033411,,https://www.bklynlibrary.org/node/823362,5,12,,books
155,bkpl,bkpl,bkpl_books,Our Garden Club,"books,gardening,dancing,music",",books,gardening,dancing,music,",2026-06-02T16:30:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/826611,5,12,,books
156,bkpl,bkpl,bkpl_books,Brainy Babies @ Fort Hamilton,books,",books,",2026-06-03T11:00:00-04:00,,Fort Hamilton Library,"9424 Fourth Ave. Brooklyn, NY 11209",40.6163806,-74.0313434,,https://www.bklynlibrary.org/node/819733,5,12,,books
157,bkpl,bkpl,bkpl_books,Sensory Storytime,books,",books,",2026-06-03T16:00:00-04:00,,East Flatbush Library,"9612 Church Ave Brooklyn, NY 11212",40.6556496,-73.9150768,,https://www.bklynlibrary.org/node/826606,5,12,,books
158,bkpl,bkpl,bkpl_books,Saturday Family StoryTime,"books,music",",books,music,",2026-06-06T10:30:00-04:00,,Greenpoint Library,,0,0,,https://www.bklynlibrary.org/node/815993,5,12,,books
159,bkpl,bkpl,bkpl_books,Saturday Storytime: Paving Your Path!,books,",books,",2026-06-06T11:00:00-04:00,,Highlawn Library,"1664 W. 13th St. Brooklyn, NY 11223",40.6056632,-73.9862627,,https://www.bklynlibrary.org/node/825640,5,12,,books
160,bkpl,bkpl,bkpl_books,Family Storytime,books,",books,",2026-06-06T11:00:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/825712,5,12,,books
161,bkpl,bkpl,bkpl_books,Family StoryTime,books,",books,",2026-06-06T11:00:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/826829,5,12,,books
162,bkpl,bkpl,bkpl_books,Sigma Storytime,books,",books,",2026-06-06T12:00:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/809476,5,12,,books
163,bkpl,bkpl,bkpl_books,"Little Bodies, Big Emotions",books,",books,",2026-06-06T13:00:00-04:00,,Sunset Park Library,"5108 Fourth Avenue Brooklyn, NY 11220",40.6459117,-74.0136256,,https://www.bklynlibrary.org/node/825041,5,12,,books
164,bkpl,bkpl,bkpl_books,PJ Library Storytime with Illustrator Sabina Hahn,"books,arts-and-crafts",",books,arts-and-crafts,",2026-06-07T14:00:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/825540,5,12,,books
165,bkpl,bkpl,bkpl_books,Story & Craft,"books,arts-and-crafts",",books,arts-and-crafts,",2026-06-08T15:30:00-04:00,,New Utrecht Library,"1743 86th St. at Bay 17th St. Brooklyn, NY 11214",40.6080187,-74.0033411,,https://www.bklynlibrary.org/node/823363,5,12,,books
166,bkpl,bkpl,bkpl_books,Our Garden Club,"books,gardening,dancing,music",",books,gardening,dancing,music,",2026-06-09T16:30:00-04:00,,Central Library,"10 Grand Army Plaza Brooklyn, NY 11238",40.6725011,-73.9681265,,https://www.bklynlibrary.org/node/826612,5,12,,books
167,bkpl,bkpl,bkpl_books,Cadman Park Storytime,books,",books,",2026-06-10T10:30:00-04:00,,Brooklyn Heights Library,"286 Cadman Plaza West Brooklyn, NY 11201",40.6956458,-73.9912976,,https://www.bklynlibrary.org/node/825193,5,12,,books
168,bkpl,bkpl,bkpl_books,Colapesce - a Sicilian Folk Tale Puppet Show,books,",books,",2026-05-27T14:30:00-04:00,,Leonard Library,"81 Devoe St. at Leonard St. Brooklyn, NY 11211",40.713637,-73.947968,,https://www.bklynlibrary.org/node/826603,5,12,,books
169,bkpl,bkpl,bkpl_books,Library Lab: Marble Racing,books,",books,",2026-05-28T15:30:00-04:00,,Brower Park Library,"155 Brooklyn Ave Brooklyn, NY 11213",40.6744275,-73.944374,,https://www.bklynlibrary.org/node/817672,5,12,,books
170,bkpl,bkpl,bkpl_books,Kids Create: Pom Pom Painting,"books,arts-and-crafts",",books,arts-and-crafts,",2026-05-29T15:30:00-04:00,,Brower Park Library,"155 Brooklyn Ave Brooklyn, NY 11213",40.6744275,-73.944374,,https://www.bklynlibrary.org/node/817637,5,12,,books
171,bkpl,bkpl,bkpl_books,Summer Reading Celebration,books,",books,",2026-06-04T12:00:00-04:00,,Cortelyou Library,"1305 Cortelyou Rd. at Argyle Rd. Brooklyn, NY 11226",40.640844,-73.965968,,https://www.bklynlibrary.org/node/826402,5,12,,books
172,bkpl,bkpl,bkpl_books,Library Lab:,books,",books,",2026-06-04T15:30:00-04:00,,Brower Park Library,"155 Brooklyn Ave Brooklyn, NY 11213",40.6744275,-73.944374,,https://www.bklynlibrary.org/node/817673,5,12,,books
173,bkpl,bkpl,bkpl_books,Kids Create:,"books,arts-and-crafts",",books,arts-and-crafts,",2026-06-05T15:30:00-04:00,,Brower Park Library,"155 Brooklyn Ave Brooklyn, NY 11213",40.6744275,-73.944374,,https://www.bklynlibrary.org/node/817638,5,12,,books
174,bkpl,bkpl,bkpl_books,The Journey of Pura Belpré’s Tales presented by Teatro SEA,books,",books,",2026-06-05T16:00:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/826072,5,12,,books
175,bkpl,bkpl,bkpl_books,Celebrate Summer Reading at Bedford Library!,"books,arts-and-crafts",",books,arts-and-crafts,",2026-06-06T11:00:00-04:00,,Bedford Library,"496 Franklin Avenue Brooklyn, NY 11238",40.6818421,-73.9561944,,https://www.bklynlibrary.org/node/826108,5,12,,books
176,bkpl,bkpl,bkpl_gardening,After School Stories,gardening,",gardening,",2026-05-27T16:30:00-04:00,,Sunset Park Library,"5108 Fourth Avenue Brooklyn, NY 11220",40.6459117,-74.0136256,,https://www.bklynlibrary.org/node/817527,5,12,,gardening
177,bkpl,bkpl,bkpl_gardening,Garden Workshop (2nd Grade - 5th Grade),gardening,",gardening,",2026-05-28T15:30:00-04:00,,Greenpoint Library,,0,0,,https://www.bklynlibrary.org/node/816007,5,12,,gardening
178,bkpl,bkpl,bkpl_gardening,Our Garden Club,"gardening,dancing",",gardening,dancing,",2026-05-28T16:30:00-04:00,,Flatlands Library,"2065 Flatbush Ave. at Ave. P Brooklyn, NY 11234",40.6197853,-73.9331807,,https://www.bklynlibrary.org/node/819550,5,12,,gardening
179,bkpl,bkpl,bkpl_gardening,Cyanotype Printmaking in the Garden,"gardening,arts-and-crafts",",gardening,arts-and-crafts,",2026-05-30T14:00:00-04:00,,Gerritsen Beach Library,"2808 Gerritsen Ave. Brooklyn, NY 11229",40.5913977,-73.9239955,,https://www.bklynlibrary.org/node/822979,13,,,gardening
180,bkpl,bkpl,bkpl_gardening,Grab and Go Tuesday,gardening,",gardening,",2026-06-02T15:00:00-04:00,,Paerdegat Library,"850 E. 59th St. at Paerdegat Ave. South Brooklyn, NY 11234",40.6325973,-73.9199539,,https://www.bklynlibrary.org/node/820929,5,12,,gardening
181,bkpl,bkpl,bkpl_gardening,Gardening Club,"gardening,dancing",",gardening,dancing,",2026-06-02T15:30:00-04:00,,Red Hook Library,,0,0,,https://www.bklynlibrary.org/node/821952,5,12,,gardening
182,bkpl,bkpl,bkpl_gardening,Garden Adventures: Respect Your Garden,gardening,",gardening,",2026-06-03T15:30:00-04:00,,DeKalb Library,"790 Bushwick Ave. at DeKalb Ave. Brooklyn, NY 11221",40.6947857,-73.9284044,,https://www.bklynlibrary.org/node/825782,13,,,gardening
183,bkpl,bkpl,bkpl_gardening,After School Stories,gardening,",gardening,",2026-06-03T16:30:00-04:00,,Sunset Park Library,"5108 Fourth Avenue Brooklyn, NY 11220",40.6459117,-74.0136256,,https://www.bklynlibrary.org/node/817528,5,12,,gardening
184,bkpl,bkpl,bkpl_gardening,"Bee Hives, Lip Balms, and Honey Tasting for Teens",gardening,",gardening,",2026-06-04T14:00:00-04:00,,Greenpoint Library,,0,0,,https://www.bklynlibrary.org/node/821071,13,,,gardening
185,bkpl,bkpl,bkpl_gardening,Our Garden Club,"gardening,dancing",",gardening,dancing,",2026-06-04T16:30:00-04:00,,Flatlands Library,"2065 Flatbush Ave. at Ave. P Brooklyn, NY 11234",40.6197853,-73.9331807,,https://www.bklynlibrary.org/node/819551,5,12,,gardening
186,bkpl,bkpl,bkpl_gardening,Grab and Go Tuesday,gardening,",gardening,",2026-06-09T15:00:00-04:00,,Paerdegat Library,"850 E. 59th St. at Paerdegat Ave. South Brooklyn, NY 11234",40.6325973,-73.9199539,,https://www.bklynlibrary.org/node/820930,5,12,,gardening
187,bkpl,bkpl,bkpl_arts-and-crafts,Kids Create Grab and Go: Crumpled Paper Ant Art,arts-and-crafts,",arts-and-crafts,",2026-05-27T15:00:00-04:00,,Highlawn Library,"1664 W. 13th St. Brooklyn, NY 11223",40.6056632,-73.9862627,,https://www.bklynlibrary.org/node/822231,5,12,,arts-and-crafts
188,bkpl,bkpl,bkpl_arts-and-crafts,Arts & Crafts,arts-and-crafts,",arts-and-crafts,",2026-05-27T15:15:00-04:00,,Dyker Library,"8202 13th Ave. (@ 82nd St.) Brooklyn, NY 11228",40.616348,-74.011972,,https://www.bklynlibrary.org/node/822927,5,12,,arts-and-crafts
